Time	wind	temperature	rh	pressure	netrad	soilflux	Short_rad	refprecip
17.04.2015 12:00	0.55	12.82	64.25		42.28	27.14	169.28	0.13
17.04.2015 13:00	0.64	12.32	73.31		5.17	27.41	135.60	0.39
17.04.2015 14:00	0.71	11.92	77.89		14.17	18.62	144.25	0.65
17.04.2015 15:00	0.83	11.31	85.10		9.58	16.61	106.33	0.52
17.04.2015 16:00	0.62	10.80	86.88		-12.66	14.98	36.94	0.39
17.04.2015 17:00	1.81	10.63	87.58		-12.12	6.26	44.96	0.26
17.04.2015 18:00	1.35	10.08	89.55		-22.34	2.63	9.83	2.08
17.04.2015 19:00	0.76	9.20	90.03		-20.57	-2.33	4.14	0.65
17.04.2015 20:00	2.10	8.63	89.42		-27.92	-5.79	4.15	0.39
17.04.2015 21:00	1.01	8.54	86.48		-26.50	-7.94	4.15	0.13
17.04.2015 22:00	0.92	7.96	91.27		-18.94	-8.59	4.13	0.65
17.04.2015 23:00	1.06	7.75	92.40		-18.57	-9.38	4.14	0.26
18.04.2015 00:00	0.79	7.24	89.65		-23.17	-9.95	4.13	0.13
18.04.2015 01:00	0.87	6.76	85.50		-23.81	-10.39	4.11	0.39
18.04.2015 02:00	0.37	6.26	88.38		-19.41	-11.62	4.11	0.26
18.04.2015 03:00	0.65	5.71	89.03		-21.24	-12.15	4.09	0.78
18.04.2015 04:00	0.68	5.15	88.05		-22.47	-13.55	4.10	0.00
18.04.2015 05:00	0.80	4.73	84.52		-25.33	-14.25	4.64	0.13
18.04.2015 06:00	1.21	4.02	84.82		-23.39	-14.82	13.48	0.13
18.04.2015 07:00	0.89	3.86	83.00		-18.43	-15.70	30.42	0.26
18.04.2015 08:00	1.23	4.14	82.72		14.18	-14.95	106.22	0.00
18.04.2015 09:00	1.65	4.68	76.80		102.68	-9.76	227.10	0.00
18.04.2015 10:00	1.37	4.25	77.00		35.02	5.23	110.40	0.00
18.04.2015 11:00	0.77	4.66	73.63		78.93	-0.85	196.22	0.00
18.04.2015 12:00	1.93	6.43	54.85		241.18	-0.01	432.47	0.00
18.04.2015 13:00	2.56	6.01	58.99		119.77	31.10	233.88	0.00
18.04.2015 14:00	1.78	4.59	71.96		83.19	19.72	212.90	0.13
18.04.2015 15:00	1.49	4.82	70.92		64.36	7.94	181.17	0.00
18.04.2015 16:00	0.69	4.69	72.85		10.05	5.96	63.88	0.00
18.04.2015 17:00	0.90	4.18	73.93		-5.42	-2.64	80.92	0.00
18.04.2015 18:00	0.44	3.73	77.59		-23.50	-9.08	29.86	0.00
18.04.2015 19:00	0.34	3.65	78.56		-25.92	-14.43	4.43	0.00
18.04.2015 20:00	0.30	2.96	82.12		-46.44	-18.02	4.08	0.00
18.04.2015 21:00	0.64	2.00	87.70		-49.54	-20.66	4.03	0.00
18.04.2015 22:00	0.83	1.02	89.88		-55.52	-25.22	4.02	0.00
18.04.2015 23:00	0.45	1.35	90.90		-22.78	-30.21	4.04	0.00
19.04.2015 00:00	0.72	1.61	91.03		-28.80	-25.51	4.05	0.00
19.04.2015 01:00	0.81	0.61	91.97		-63.38	-21.31	4.03	0.00
19.04.2015 02:00	1.35	0.46	93.03		-42.74	-27.55	4.02	0.00
19.04.2015 03:00	0.77	0.31	93.88		-35.10	-28.68	4.03	0.00
19.04.2015 04:00	0.34	-0.24	94.13		-44.47	-25.48	4.01	0.00
19.04.2015 05:00	0.18	-1.06	96.17		-43.30	-26.14	13.67	0.00
19.04.2015 06:00	0.12	-0.13	92.00		-2.54	-28.38	114.83	0.00
19.04.2015 07:00	0.43	2.03	78.93		97.01	-26.40	326.87	0.00
19.04.2015 08:00	0.87	3.98	70.51		236.07	-11.23	539.82	0.00
19.04.2015 09:00	1.30	5.66	59.93		354.87	20.38	715.75	0.00
19.04.2015 10:00	1.11	7.50	50.14		439.50	47.46	788.18	0.00
19.04.2015 11:00	1.81	8.79	44.13		491.82	70.88	964.33	0.00
19.04.2015 12:00	1.05	10.48	35.81		501.42	76.74	1003.67	0.00
19.04.2015 13:00	1.33	11.55	32.81		469.53	90.70	896.00	0.00
19.04.2015 14:00	1.17	12.49	27.73		397.62	91.70	780.15	0.00
19.04.2015 15:00	1.07	13.35	25.29		280.67	78.48	600.70	0.00
19.04.2015 16:00	1.25	13.44	25.74		108.34	60.89	442.03	0.00
19.04.2015 17:00	1.44	12.95	31.35		-0.79	34.91	238.25	0.00
19.04.2015 18:00	0.76	10.99	38.23		-66.92	11.62	62.05	0.00
19.04.2015 19:00	1.87	7.69	53.72		-68.26	-9.09	5.52	0.00
19.04.2015 20:00	2.62	6.15	60.39		-68.10	-21.53	4.05	0.00
19.04.2015 21:00	2.82	5.14	64.71		-68.89	-24.24	4.08	0.00
19.04.2015 22:00	2.54	4.26	68.30		-69.83	-25.65	4.06	0.00
19.04.2015 23:00	2.10	3.28	72.62		-67.04	-27.23	4.05	0.00
20.04.2015 00:00	1.76	2.70	75.10		-65.44	-29.34	4.05	0.00
20.04.2015 01:00	1.96	2.15	77.55		-66.06	-30.04	4.03	0.00
20.04.2015 02:00	0.73	0.70	84.52		-62.44	-30.96	4.02	0.00
20.04.2015 03:00	0.72	0.37	84.67		-61.41	-32.02	4.00	0.00
20.04.2015 04:00	0.68	-0.51	89.28		-60.73	-32.85	4.02	0.00
20.04.2015 05:00	0.44	-1.15	91.88		-52.24	-33.60	16.12	0.00
20.04.2015 06:00	0.63	0.55	84.12		9.58	-33.86	148.33	0.00
20.04.2015 07:00	0.59	3.73	69.65		116.48	-30.29	344.88	0.00
20.04.2015 08:00	0.77	6.35	60.29		238.10	-1.71	442.57	0.00
20.04.2015 09:00	0.95	9.03	52.19		348.45	14.42	623.15	0.00
20.04.2015 10:00	1.33	11.78	36.53		447.30	45.00	791.07	0.00
20.04.2015 11:00	1.98	13.09	30.22		493.12	70.50	912.40	0.00
20.04.2015 12:00	2.20	13.85	29.98		497.35	75.56	945.00	0.00
20.04.2015 13:00	2.33	14.37	28.78		472.48	79.00	904.17	0.00
20.04.2015 14:00	2.50	14.82	29.46		397.95	82.60	720.37	0.00
20.04.2015 15:00	2.60	14.76	30.67		278.20	64.42	613.47	0.00
20.04.2015 16:00	2.31	14.37	31.80		73.23	45.75	458.42	0.00
20.04.2015 17:00	1.97	13.10	34.78		-12.16	24.28	172.65	0.00
20.04.2015 18:00	2.18	12.27	36.89		-58.31	0.98	37.29	0.00
20.04.2015 19:00	1.45	11.05	43.07		-59.02	-13.33	5.29	0.00
20.04.2015 20:00	1.24	10.53	48.55		-48.58	-18.76	4.13	0.00
20.04.2015 21:00	1.11	10.33	49.33		-47.13	-20.38	4.13	0.00
20.04.2015 22:00	0.77	9.15	55.37		-37.16	-19.38	4.11	0.00
20.04.2015 23:00	0.81	9.23	56.91		-20.61	-20.69	4.12	0.00
21.04.2015 00:00	1.33	10.38	48.90		-37.52	-15.64	4.13	0.00
21.04.2015 01:00	1.35	7.30	64.14		-48.69	-15.23	4.09	0.00
21.04.2015 02:00	1.71	7.23	66.90		-20.39	-21.35	4.09	0.00
21.04.2015 03:00	1.61	7.46	66.19		-20.28	-17.00	4.12	0.00
21.04.2015 04:00	0.85	7.15	67.52		-26.03	-13.94	4.09	0.00
21.04.2015 05:00	1.28	6.26	72.54		-32.33	-15.44	18.45	0.00
21.04.2015 06:00	0.82	8.00	64.95		22.00	-17.54	162.96	0.00
21.04.2015 07:00	2.35	10.98	48.80		103.70	-13.53	295.90	0.00
21.04.2015 08:00	2.75	12.10	44.46		260.20	0.85	543.25	0.00
21.04.2015 09:00	1.70	13.30	37.63		332.50	21.16	639.22	0.00
21.04.2015 10:00	2.60	14.10	34.44		438.05	45.77	829.07	0.00
21.04.2015 11:00	2.55	14.99	32.23		501.65	60.06	939.67	0.00
21.04.2015 12:00	2.39	15.97	29.36		507.18	73.16	1027.33	0.00
21.04.2015 13:00	2.51	16.52	27.07		476.33	85.30	940.83	0.00
21.04.2015 14:00	2.50	16.97	26.09		404.45	89.90	746.27	0.00
21.04.2015 15:00	2.19	17.10	25.05		285.93	76.10	626.97	0.00
21.04.2015 16:00	2.14	16.67	25.87		74.35	54.71	430.72	0.00
21.04.2015 17:00	1.60	16.13	27.12		0.90	27.82	204.92	0.00
21.04.2015 18:00	1.85	15.42	27.75		-53.26	6.59	67.02	0.00
21.04.2015 19:00	1.96	14.76	29.46		-58.56	-6.68	5.39	0.00
21.04.2015 20:00	1.72	14.58	31.66		-48.56	-15.34	4.15	0.00
21.04.2015 21:00	1.43	14.24	33.04		-52.93	-15.91	4.16	0.00
21.04.2015 22:00	1.91	14.34	33.25		-46.27	-17.32	4.15	0.00
21.04.2015 23:00	1.65	13.96	34.51		-30.25	-16.56	4.14	0.00
22.04.2015 00:00	1.57	13.40	35.69		-47.32	-13.28	4.14	0.00
22.04.2015 01:00	1.49	12.27	39.50		-54.55	-14.92	4.12	0.00
22.04.2015 02:00	1.30	9.62	50.84		-55.78	-19.07	4.07	0.00
22.04.2015 03:00	1.71	8.11	57.16		-56.84	-21.97	4.05	0.00
22.04.2015 04:00	1.31	7.22	59.53		-55.34	-23.85	4.01	0.00
22.04.2015 05:00	1.11	6.03	65.35		-46.43	-25.17	21.26	0.00
22.04.2015 06:00	1.02	8.57	56.25		14.00	-26.00	167.60	0.00
22.04.2015 07:00	1.51	10.52	51.82		121.03	-18.66	353.52	0.00
22.04.2015 08:00	1.32	14.26	38.76		241.43	-1.81	470.10	0.00
22.04.2015 09:00	2.36	16.17	29.90		338.58	21.51	619.90	0.00
22.04.2015 10:00	2.00	16.94	26.59		423.67	43.22	780.22	0.00
22.04.2015 11:00	1.54	17.76	25.13		505.82	62.28	971.67	0.00
22.04.2015 12:00	1.45	18.33	24.61		519.82	79.05	929.50	0.00
22.04.2015 13:00	1.33	18.91	24.93		423.30	96.00	792.40	0.00
22.04.2015 14:00	1.34	19.70	22.60		422.78	91.00	742.68	0.00
22.04.2015 15:00	1.30	19.99	19.74		303.32	86.80	603.25	0.00
22.04.2015 16:00	0.95	19.30	21.38		85.40	65.30	267.43	0.00
22.04.2015 17:00	0.66	18.37	26.64		11.92	37.79	123.65	0.00
22.04.2015 18:00	1.10	15.77	37.30		-33.55	16.93	39.64	0.00
22.04.2015 19:00	2.05	13.85	41.60		-38.85	-0.72	5.26	0.00
22.04.2015 20:00	1.95	12.76	45.29		-30.24	-8.72	4.16	0.00
22.04.2015 21:00	2.56	11.59	51.69		-18.24	-10.21	4.13	0.00
22.04.2015 22:00	1.61	11.35	54.22		-24.47	-10.04	4.13	0.00
22.04.2015 23:00	0.79	10.94	62.55		-46.87	-9.55	4.11	0.00
23.04.2015 00:00	1.43	10.39	63.59		-27.55	-9.07	4.11	0.00
23.04.2015 01:00	1.85	9.41	66.38		-60.68	-11.54	4.10	0.00
23.04.2015 02:00	1.26	7.73	73.92		-46.34	-15.00	4.05	0.00
23.04.2015 03:00	0.58	7.48	75.99		-21.14	-20.43	4.08	0.00
23.04.2015 04:00	1.49	7.51	76.51		-15.09	-16.91	4.10	0.00
23.04.2015 05:00	1.11	7.08	80.95		-25.92	-12.05	5.92	0.52
23.04.2015 06:00	1.06	6.55	92.17		-12.48	-11.14	19.70	1.82
23.04.2015 07:00	0.28	6.71	93.77		-0.17	-12.49	39.39	2.73
23.04.2015 08:00	0.71	7.15	89.42		33.85	-11.04	141.60	0.13
23.04.2015 09:00	1.05	8.31	82.67		130.24	-1.08	301.07	0.00
23.04.2015 10:00	0.90	9.84	75.38		255.37	16.11	491.08	0.00
23.04.2015 11:00	1.44	11.93	68.23		344.57	30.59	612.70	0.00
23.04.2015 12:00	2.35	11.23	66.30		128.34	54.68	244.88	0.00
23.04.2015 13:00	2.01	7.86	75.81		-5.40	31.38	100.58	0.65
23.04.2015 14:00	0.99	6.88	81.07		-17.08	5.76	44.46	0.91
23.04.2015 15:00	0.54	6.00	88.07		-11.47	-3.04	37.23	0.65
23.04.2015 16:00	0.89	5.75	88.78		-10.28	-8.20	40.68	1.30
23.04.2015 17:00	0.96	4.96	90.52		-15.74	-8.68	20.46	1.17
23.04.2015 18:00	0.54	4.41	90.25		-17.04	-12.89	12.54	0.78
23.04.2015 19:00	0.24	4.17	91.82		-19.57	-14.95	4.03	0.65
23.04.2015 20:00	0.28	3.96	92.45		-24.17	-16.66	4.02	0.00
23.04.2015 21:00	0.37	3.85	94.33		-22.87	-15.92	4.02	0.00
23.04.2015 22:00	0.27	4.23	94.23		-15.68	-17.84	4.06	0.52
23.04.2015 23:00	0.41	3.87	94.43		-20.29	-15.70	4.07	0.13
24.04.2015 00:00	0.64	3.55	94.27		-21.13	-15.35	4.04	0.00
24.04.2015 01:00	0.36	3.13	94.92		-27.85	-16.58	4.04	0.00
24.04.2015 02:00	0.52	2.64	95.93		-32.91	-17.19	4.02	0.00
24.04.2015 03:00	0.74	2.70	95.73		-33.12	-20.61	4.02	0.00
24.04.2015 04:00	0.16	2.80	95.43		-23.29	-19.65	4.02	0.00
24.04.2015 05:00	0.07	2.94	95.28		-21.86	-20.12	18.66	0.00
24.04.2015 06:00	0.05	3.35	94.50		7.91	-17.06	59.71	0.00
24.04.2015 07:00	0.19	4.88	85.52		76.99	-13.98	272.27	0.00
24.04.2015 08:00	0.89	6.84	75.05		305.27	-5.86	594.88	0.00
24.04.2015 09:00	1.04	8.22	71.20		395.67	19.14	786.78	0.00
24.04.2015 10:00	1.12	10.13	65.35		465.88	38.99	805.90	0.00
24.04.2015 11:00	1.42	12.53	56.47		515.02	61.20	929.67	0.00
24.04.2015 12:00	2.77	14.23	42.78		520.58	75.40	1015.33	0.00
24.04.2015 13:00	2.49	15.37	35.34		492.48	82.40	884.17	0.00
24.04.2015 14:00	2.70	16.15	30.49		423.02	87.80	701.43	0.00
24.04.2015 15:00	2.20	16.56	28.12		305.97	76.63	533.37	0.00
24.04.2015 16:00	2.43	16.54	28.25		158.08	58.26	373.12	0.00
24.04.2015 17:00	1.74	16.28	30.81		19.14	35.18	265.05	0.00
24.04.2015 18:00	2.63	12.82	45.02		-66.34	15.44	75.68	0.00
24.04.2015 19:00	3.66	10.39	56.78		-72.43	-0.50	6.30	0.00
24.04.2015 20:00	2.76	9.51	58.69		-71.57	-11.27	4.14	0.00
24.04.2015 21:00	2.24	8.16	63.51		-67.60	-14.91	4.12	0.00
24.04.2015 22:00	1.92	6.81	68.90		-65.43	-16.79	4.09	0.00
24.04.2015 23:00	1.44	5.95	72.27		-60.25	-18.90	4.06	0.00
25.04.2015 00:00	1.12	4.62	78.42		-57.89	-21.80	4.05	0.00
25.04.2015 01:00	0.84	3.88	81.43		-56.50	-25.44	4.04	0.00
25.04.2015 02:00	0.53	2.48	86.85		-55.51	-26.97	4.03	0.00
25.04.2015 03:00	0.46	1.83	89.20		-56.73	-28.20	4.01	0.00
25.04.2015 04:00	0.77	1.17	91.65		-57.05	-28.90	4.00	0.00
25.04.2015 05:00	0.25	0.84	91.93		-43.77	-29.95	28.89	0.00
25.04.2015 06:00	0.92	2.88	83.60		18.44	-29.12	182.22	0.00
25.04.2015 07:00	0.52	5.96	71.07		131.09	-24.68	385.00	0.00
25.04.2015 08:00	0.54	8.58	63.14		241.65	-9.97	551.18	0.00
25.04.2015 09:00	0.50	11.54	53.13		358.87	10.28	709.22	0.00
25.04.2015 10:00	0.78	13.97	47.33		459.77	33.51	797.03	0.00
25.04.2015 11:00	0.84	16.48	42.53		483.93	53.08	934.00	0.00
25.04.2015 12:00	0.85	19.22	33.93		511.22	69.17	957.83	0.00
25.04.2015 13:00	1.01	21.16	21.28		474.82	80.00	887.67	0.00
25.04.2015 14:00	1.01	21.74	20.71		388.88	83.30	681.53	0.00
25.04.2015 15:00	1.01	22.15	20.30		276.53	75.29	566.37	0.00
25.04.2015 16:00	0.99	21.35	24.42		78.87	59.60	314.88	0.00
25.04.2015 17:00	2.10	19.14	38.58		17.32	38.23	90.74	0.00
25.04.2015 18:00	1.86	17.96	44.49		-8.47	16.93	28.43	0.00
25.04.2015 19:00	1.92	16.47	50.21		-75.02	7.13	4.57	0.00
25.04.2015 20:00	2.74	13.57	68.77		-61.42	1.35	4.15	0.00
25.04.2015 21:00	2.25	12.98	69.10		-24.58	-2.46	4.15	0.00
25.04.2015 22:00	2.10	12.85	65.34		-17.54	-4.21	4.15	0.00
25.04.2015 23:00	2.23	12.54	66.06		-18.96	-4.78	4.16	0.00
26.04.2015 00:00	1.92	12.40	68.09		-21.42	-5.39	4.15	0.00
26.04.2015 01:00	1.82	11.72	72.16		-34.68	-5.43	4.17	0.00
26.04.2015 02:00	1.41	11.11	73.23		-31.66	-5.66	4.13	0.00
26.04.2015 03:00	1.34	10.65	73.97		-18.46	-7.19	4.13	0.00
26.04.2015 04:00	1.47	10.10	75.15		-27.42	-7.58	4.12	0.00
26.04.2015 05:00	1.10	9.67	77.17		-21.19	-7.85	24.97	0.00
26.04.2015 06:00	0.73	10.00	78.13		28.02	-8.24	86.64	0.00
26.04.2015 07:00	0.73	11.42	71.06		136.00	-2.97	319.50	0.00
26.04.2015 08:00	0.97	13.48	61.57		243.30	5.93	498.85	0.00
26.04.2015 09:00	0.93	15.42	56.14		355.68	19.74	653.05	0.00
26.04.2015 10:00	1.12	16.52	52.65		361.72	36.03	620.00	0.00
26.04.2015 11:00	0.88	17.78	47.24		407.70	46.83	735.87	0.00
26.04.2015 12:00	1.33	18.83	43.72		468.55	48.16	837.32	0.00
26.04.2015 13:00	1.13	18.79	42.77		215.30	67.43	405.15	0.00
26.04.2015 14:00	1.39	19.26	43.04		261.25	47.62	493.18	0.00
26.04.2015 15:00	1.78	18.57	46.59		175.52	42.82	359.37	0.00
26.04.2015 16:00	2.20	18.14	48.13		87.67	32.22	390.68	0.00
26.04.2015 17:00	1.91	17.79	48.43		53.70	22.11	250.93	0.00
26.04.2015 18:00	1.38	16.41	54.27		-28.31	15.48	69.28	0.00
26.04.2015 19:00	1.44	13.51	68.44		-52.30	3.01	6.64	0.00
26.04.2015 20:00	2.00	11.89	73.75		-55.67	-5.79	4.13	0.00
26.04.2015 21:00	2.29	10.66	78.10		-56.43	-9.21	4.13	0.00
26.04.2015 22:00	2.02	9.90	80.14		-57.77	-10.83	4.12	0.00
26.04.2015 23:00	1.54	8.81	83.12		-54.15	-11.88	4.07	0.00
27.04.2015 00:00	1.69	8.03	85.37		-53.01	-13.29	4.06	0.00
27.04.2015 01:00	1.44	7.39	86.67		-48.98	-15.39	4.05	0.00
27.04.2015 02:00	1.31	6.87	88.33		-48.99	-15.43	4.07	0.00
27.04.2015 03:00	1.39	6.77	88.68		-48.69	-16.18	4.05	0.00
27.04.2015 04:00	0.70	6.20	89.42		-34.99	-17.27	4.05	0.00
27.04.2015 05:00	0.42	5.83	92.15		-30.00	-15.17	20.61	0.00
27.04.2015 06:00	0.87	7.54	85.82		21.61	-17.32	159.12	0.00
27.04.2015 07:00	0.51	10.45	73.49		78.95	-12.57	260.02	0.00
27.04.2015 08:00	0.68	13.44	65.16		302.48	-0.12	612.82	0.00
27.04.2015 09:00	0.49	16.04	56.61		302.60	24.29	597.97	0.00
27.04.2015 10:00	1.10	18.67	44.87		463.83	50.29	810.32	0.00
27.04.2015 11:00	1.40	19.82	36.64		390.27	84.60	721.97	0.00
27.04.2015 12:00	4.41	20.20	34.23		600.25	72.62	965.67	0.00
27.04.2015 13:00	4.69	20.00	34.08		551.57	75.32	934.83	0.00
27.04.2015 14:00	3.70	19.47	34.07		341.28	67.36	651.08	0.00
27.04.2015 15:00	3.67	18.97	34.06		188.78	44.27	392.60	0.00
27.04.2015 16:00	4.69	17.98	38.64		41.13	25.01	183.65	0.00
27.04.2015 17:00	3.81	17.51	39.81		19.95	3.12	226.33	0.00
27.04.2015 18:00	4.05	16.46	42.64		-50.28	-3.50	77.99	0.00
27.04.2015 19:00	4.08	15.71	45.28		-65.56	-8.52	7.23	0.00
27.04.2015 20:00	2.44	14.57	49.04		-59.93	-16.79	4.18	0.00
27.04.2015 21:00	1.52	12.89	55.93		-58.21	-17.97	4.14	0.00
27.04.2015 22:00	1.87	11.10	63.08		-59.21	-20.47	4.12	0.00
27.04.2015 23:00	1.05	9.03	71.98		-51.44	-22.27	4.07	0.00
28.04.2015 00:00	1.10	8.38	74.35		-51.49	-25.03	4.07	0.00
28.04.2015 01:00	0.31	6.64	82.46		-46.90	-25.69	4.04	0.00
28.04.2015 02:00	1.12	6.87	81.24		-50.11	-27.58	4.04	0.00
28.04.2015 03:00	0.15	5.65	87.72		-28.48	-26.70	4.01	0.00
28.04.2015 04:00	0.11	6.13	87.88		-25.05	-25.73	4.09	0.00
28.04.2015 05:00	0.34	5.83	88.90		-21.27	-18.28	26.37	0.00
28.04.2015 06:00	0.27	7.97	80.01		28.06	-20.95	124.92	0.00
28.04.2015 07:00	0.93	8.92	78.81		56.57	-9.24	158.50	0.00
28.04.2015 08:00	0.69	11.00	69.69		88.05	-0.51	177.08	0.00
28.04.2015 09:00	1.07	11.32	72.90		18.94	11.35	58.97	0.00
28.04.2015 10:00	1.39	12.67	67.35		5.05	2.80	61.32	0.00
28.04.2015 11:00	1.53	12.00	65.83		-34.83	1.62	98.59	0.65
28.04.2015 12:00	2.36	10.89	62.45		-22.56	0.13	143.77	0.00
28.04.2015 13:00	2.11	10.52	55.21		51.45	0.09	129.13	0.00
28.04.2015 14:00	1.88	10.22	52.99		31.16	-2.59	95.12	0.00
28.04.2015 15:00	1.83	9.53	54.19		2.12	-5.18	69.94	0.00
28.04.2015 16:00	2.28	8.74	56.30		-36.56	-7.68	44.38	0.00
28.04.2015 17:00	2.01	8.42	56.36		-55.59	-12.59	30.98	0.00
28.04.2015 18:00	1.54	7.85	58.62		-69.90	-14.69	16.49	0.00
28.04.2015 19:00	1.64	7.16	62.64		-58.62	-15.39	4.11	0.00
28.04.2015 20:00	1.72	7.16	56.17		-28.40	-17.63	4.05	0.00
28.04.2015 21:00	1.67	6.94	55.56		-16.91	-18.63	4.04	0.00
28.04.2015 22:00	1.88	6.82	55.32		-17.67	-19.20	4.05	0.00
28.04.2015 23:00	1.54	6.93	53.12		-17.20	-20.08	4.06	0.00
29.04.2015 00:00	1.33	6.87	54.04		-17.66	-19.55	4.06	0.00
29.04.2015 01:00	1.58	6.69	54.18		-24.38	-18.59	4.07	0.00
29.04.2015 02:00	1.52	6.51	52.83		-20.96	-18.81	4.07	0.00
29.04.2015 03:00	0.88	6.27	54.68		-18.34	-19.82	4.06	0.00
29.04.2015 04:00	1.11	5.90	57.94		-21.72	-18.94	4.08	0.00
29.04.2015 05:00	1.04	4.97	66.40		-19.47	-18.77	20.63	0.00
29.04.2015 06:00	0.42	5.10	70.70		8.66	-19.73	54.69	0.00
29.04.2015 07:00	0.68	6.07	63.85		79.19	-13.36	173.58	0.00
29.04.2015 08:00	1.10	7.48	57.98		182.22	-2.39	375.88	0.00
29.04.2015 09:00	0.91	8.41	51.20		201.78	15.49	387.48	0.00
29.04.2015 10:00	0.92	9.28	45.63		247.08	26.04	456.03	0.00
29.04.2015 11:00	1.74	10.86	40.51		515.77	29.66	951.50	0.00
29.04.2015 12:00	2.03	11.50	41.64		501.30	66.94	886.50	0.00
29.04.2015 13:00	1.76	12.62	39.18		441.12	73.90	788.27	0.00
29.04.2015 14:00	1.91	13.28	36.75		317.10	69.20	614.47	0.00
29.04.2015 15:00	1.77	13.90	36.07		208.75	52.19	471.43	0.00
29.04.2015 16:00	1.78	14.31	35.87		102.29	34.19	402.18	0.00
29.04.2015 17:00	1.34	14.40	36.31		28.14	22.28	273.18	0.00
29.04.2015 18:00	1.34	12.75	44.28		-58.56	11.28	85.26	0.00
29.04.2015 19:00	2.03	9.38	59.74		-64.67	-3.88	7.56	0.00
29.04.2015 20:00	1.52	7.87	61.26		-59.75	-19.43	4.09	0.00
29.04.2015 21:00	0.67	6.28	67.49		-52.93	-25.08	4.07	0.00
29.04.2015 22:00	1.05	5.67	70.44		-53.02	-28.02	4.02	0.00
29.04.2015 23:00	0.59	4.50	77.12		-46.06	-28.72	4.03	0.00
30.04.2015 00:00	1.24	4.51	77.89		-51.85	-28.15	4.01	0.00
30.04.2015 01:00	1.28	3.83	81.43		-53.93	-27.49	3.99	0.00
30.04.2015 02:00	0.49	2.47	86.40		-50.45	-28.42	3.98	0.00
30.04.2015 03:00	0.53	2.18	87.93		-52.40	-29.47	3.99	0.00
30.04.2015 04:00	0.72	1.78	89.75		-53.22	-30.00	4.07	0.00
30.04.2015 05:00	0.58	1.97	88.65		-26.32	-30.00	47.19	0.00
30.04.2015 06:00	0.31	4.04	80.19		45.70	-28.23	147.90	0.00
30.04.2015 07:00	0.58	5.53	77.99		53.38	-13.13	146.28	0.00
30.04.2015 08:00	0.21	7.42	69.48		113.95	-2.53	237.05	0.00
30.04.2015 09:00	0.66	9.29	64.18		206.68	9.71	374.37	0.00
30.04.2015 10:00	0.92	10.16	62.23		123.03	28.29	259.98	0.00
30.04.2015 11:00	1.29	8.98	71.92		8.46	26.07	156.20	0.26
30.04.2015 12:00	1.08	8.29	77.81		7.22	12.60	132.02	1.04
30.04.2015 13:00	1.63	7.30	79.19		1.84	6.00	127.45	2.21
30.04.2015 14:00	0.91	7.15	78.31		8.69	-0.14	120.87	0.91
30.04.2015 15:00	0.77	7.11	79.39		22.79	-1.44	137.13	0.52
30.04.2015 16:00	0.66	7.86	75.44		85.82	2.86	279.98	0.00
30.04.2015 17:00	0.42	8.13	72.47		10.25	14.39	156.85	0.00
30.04.2015 18:00	0.79	7.20	76.23		-59.47	7.69	80.81	0.00
30.04.2015 19:00	1.27	5.31	89.48		-60.03	-6.77	7.04	0.00
30.04.2015 20:00	1.42	4.22	93.42		-52.74	-20.62	4.06	0.00
30.04.2015 21:00	1.33	3.79	93.20		-44.43	-25.08	4.04	0.00
30.04.2015 22:00	0.92	3.70	93.87		-30.37	-23.77	4.02	0.00
30.04.2015 23:00	1.11	3.57	92.85		-29.81	-22.40	4.02	0.00
01.05.2015 00:00	0.58	3.06	94.93		-27.50	-20.30	4.01	0.00
01.05.2015 01:00	1.09	3.44	94.63		-20.13	-22.02	4.03	0.00
01.05.2015 02:00	1.20	3.66	94.17		-13.39	-19.16	4.03	0.00
01.05.2015 03:00	1.30	3.42	92.92		-32.44	-15.74	4.03	0.00
01.05.2015 04:00	0.54	3.11	94.15		-23.64	-17.15	4.09	0.00
01.05.2015 05:00	1.39	3.12	94.58		-13.97	-18.07	28.55	0.00
01.05.2015 06:00	0.82	4.43	88.27		48.00	-16.88	154.90	0.00
01.05.2015 07:00	0.72	6.17	78.82		141.24	-8.40	305.23	0.00
01.05.2015 08:00	0.71	7.20	75.56		194.70	8.44	387.15	0.00
01.05.2015 09:00	0.86	8.78	69.33		313.08	22.37	609.88	0.00
01.05.2015 10:00	0.96	10.61	65.84		400.37	39.78	724.08	0.00
01.05.2015 11:00	0.90	12.42	61.12		391.58	62.29	700.03	0.00
01.05.2015 12:00	1.09	13.95	56.03		397.78	70.19	696.77	0.00
01.05.2015 13:00	1.75	14.44	56.85		266.68	74.29	470.23	0.00
01.05.2015 14:00	1.89	14.50	58.31		193.75	55.51	358.37	0.00
01.05.2015 15:00	1.71	14.26	60.52		119.43	37.74	235.38	0.00
01.05.2015 16:00	1.51	14.04	63.39		94.84	25.48	206.18	0.00
01.05.2015 17:00	0.81	13.37	66.45		31.35	20.10	88.41	0.00
01.05.2015 18:00	1.18	12.34	72.99		-7.99	11.95	23.51	0.00
01.05.2015 19:00	0.28	11.08	78.74		-27.70	2.49	6.26	0.00
01.05.2015 20:00	0.54	10.07	82.38		-26.70	-5.58	4.12	0.00
01.05.2015 21:00	0.80	9.86	84.32		-18.16	-11.14	4.14	0.00
01.05.2015 22:00	0.28	9.52	86.38		-22.90	-9.33	4.13	0.00
