station,time,strahl,rel,t,tmax,tmin,vv
16412,2014-01-14,157.0,85.0,3.9,6.9,0.8,1.0
16412,2014-01-15,139.0,91.0,5.7,6.5,4.9,1.0
16412,2014-01-16,418.0,85.0,4.7,6.6,2.8,1.0
16412,2014-01-17,468.0,77.0,6.3,11.9,0.7,1.5
16412,2014-01-18,461.0,82.0,7.5,11.6,3.3,1.0
16412,2014-01-19,223.0,89.0,7.3,9.9,4.7,1.0
16412,2014-01-20,210.0,95.0,7.0,8.9,5.0,0.6
16412,2014-01-21,292.0,68.0,8.0,10.3,5.6,2.1
16412,2014-01-22,417.0,83.0,5.9,8.1,3.6,1.5
16412,2014-01-23,68.0,96.0,3.6,4.5,2.7,1.0
16412,2014-01-24,100.0,96.0,1.6,2.8,0.3,1.0
16412,2014-01-25,477.0,89.0,-0.2,1.4,-1.8,0.6
16412,2014-01-26,354.0,88.0,-4.0,-1.1,-6.9,1.5
16412,2014-01-27,244.0,87.0,-3.9,-2.3,-5.5,0.6
16412,2014-01-28,272.0,89.0,-1.9,-0.2,-3.6,1.0
16412,2014-01-29,459.0,82.0,-1.6,-0.3,-2.9,1.5
16412,2014-01-30,187.0,91.0,-2.3,-1.2,-3.3,0.6
16412,2014-01-31,82.0,95.0,-1.2,-0.3,-2.1,1.5
16412,2014-02-01,82.0,94.0,-2.4,-1.3,-3.4,1.0
16412,2014-02-02,113.0,95.0,-1.9,-0.4,-3.4,0.6
16412,2014-02-03,182.0,89.0,-1.2,-0.4,-1.9,1.5
16412,2014-02-04,167.0,89.0,-2.3,-1.8,-2.7,1.0
16412,2014-02-05,135.0,96.0,-1.6,-0.6,-2.5,1.0
16412,2014-02-06,386.0,96.0,0.8,3.1,-1.5,1.0
16412,2014-02-07,654.0,89.0,4.8,10.0,-0.5,0.2
16412,2014-02-08,250.0,94.0,3.8,4.9,2.6,1.0
16412,2014-02-09,129.0,92.0,3.0,4.6,1.4,2.1
16412,2014-02-10,500.0,88.0,2.5,6.0,-1.1,1.0
16412,2014-02-11,229.0,91.0,5.2,6.8,3.5,1.0
16412,2014-02-12,405.0,95.0,3.1,5.6,0.5,1.0
16412,2014-02-13,1009.0,77.0,3.0,8.8,-2.8,1.0
16412,2014-02-14,969.0,65.0,6.5,10.4,2.5,1.5
16412,2014-02-15,796.0,71.0,5.1,10.0,0.1,1.0
16412,2014-02-16,265.0,81.0,5.5,9.4,1.5,2.1
16412,2014-02-17,356.0,95.0,3.0,5.4,0.6,0.6
16412,2014-02-18,434.0,92.0,2.2,3.9,0.5,1.0
16412,2014-02-19,333.0,87.0,6.2,9.8,2.6,1.0
16412,2014-02-20,552.0,86.0,6.7,9.0,4.3,1.0
16412,2014-02-21,999.0,83.0,6.7,11.1,2.3,1.0
16412,2014-02-22,276.0,86.0,6.1,7.3,4.8,1.0
16412,2014-02-23,683.0,61.0,6.5,11.1,1.9,1.5
16412,2014-02-24,1329.0,66.0,5.9,12.3,-0.5,1.5
16412,2014-02-25,1317.0,77.0,4.9,10.6,-0.9,1.5
16412,2014-02-26,1092.0,70.0,7.1,12.1,2.1,1.0
16412,2014-02-27,1153.0,69.0,7.1,13.6,0.5,1.5
16412,2014-02-28,1027.0,69.0,5.3,10.4,0.1,1.5
16412,2014-03-01,837.0,71.0,5.4,11.4,-0.7,1.0
16412,2014-03-02,508.0,73.0,7.6,9.3,5.9,1.5
16412,2014-03-03,659.0,83.0,5.2,8.6,1.7,1.5
16412,2014-03-04,302.0,89.0,5.7,7.4,3.9,1.5
16412,2014-03-05,848.0,62.0,9.0,12.7,5.3,2.1
16412,2014-03-06,1053.0,52.0,10.0,13.0,6.9,3.8
16412,2014-03-07,1455.0,69.0,7.4,13.3,1.4,2.1
16412,2014-03-08,1530.0,65.0,7.5,13.6,1.3,1.0
16412,2014-03-09,1606.0,61.0,7.1,14.8,-0.6,1.5
16412,2014-03-10,1363.0,59.0,7.4,12.3,2.5,1.0
16412,2014-03-11,1643.0,48.0,8.5,15.9,1.0,1.0
16412,2014-03-12,1667.0,51.0,8.5,17.2,-0.3,1.0
16412,2014-03-13,1661.0,54.0,8.8,16.5,1.1,1.0
16412,2014-03-14,1679.0,56.0,10.6,19.3,1.8,1.5
16412,2014-03-15,524.0,62.0,10.0,16.6,3.3,1.0
16412,2014-03-16,1784.0,50.0,12.7,19.0,6.4,3.2
16412,2014-03-17,1846.0,32.0,17.0,23.0,10.9,2.1
16412,2014-03-18,1726.0,60.0,12.5,19.0,5.9,1.0
16412,2014-03-19,1829.0,38.0,12.5,16.2,8.7,3.8
16412,2014-03-20,1931.0,49.0,12.3,20.9,3.7,1.5
16412,2014-03-21,1758.0,52.0,12.7,21.2,4.2,1.5
16412,2014-03-22,1532.0,53.0,14.4,19.9,8.9,3.2
16412,2014-03-23,242.0,78.0,10.5,13.9,7.0,2.6
16412,2014-03-24,1181.0,62.0,7.5,10.9,4.0,1.5
16412,2014-03-25,940.0,75.0,4.6,8.8,0.3,1.0
16412,2014-03-26,915.0,66.0,6.1,9.6,2.6,1.0
16412,2014-03-27,692.0,61.0,8.9,11.9,5.8,1.5
16412,2014-03-28,1867.0,52.0,12.2,17.5,6.8,1.5
16412,2014-03-29,2082.0,50.0,11.3,19.7,2.9,1.5
16412,2014-03-30,2093.0,53.0,12.4,21.1,3.6,1.0
16412,2014-03-31,1550.0,46.0,13.8,21.7,5.9,1.0
16412,2014-04-01,1809.0,54.0,12.8,19.8,5.7,2.1
16412,2014-04-02,1842.0,57.0,14.2,20.4,7.9,2.6
16412,2014-04-03,1418.0,61.0,13.1,19.4,6.8,0.6
16412,2014-04-04,1598.0,57.0,14.9,20.9,8.8,2.1
16412,2014-04-05,1005.0,61.0,15.4,18.8,12.0,1.5
16412,2014-04-06,1114.0,80.0,14.4,19.4,9.4,1.5
16412,2014-04-07,2071.0,58.0,14.3,21.8,6.8,1.5
16412,2014-04-08,1851.0,50.0,16.0,24.5,7.5,1.5
16412,2014-04-09,2272.0,53.0,14.0,20.1,7.8,2.6
16412,2014-04-10,1051.0,58.0,8.7,14.7,2.6,2.6
16412,2014-04-11,2020.0,58.0,11.0,16.2,5.8,1.5
16412,2014-04-12,1319.0,56.0,12.7,17.0,8.4,1.5
16412,2014-04-13,1014.0,54.0,11.6,16.3,6.9,1.5
16412,2014-04-14,1608.0,54.0,11.8,20.2,3.3,1.5
16412,2014-04-15,2144.0,45.0,8.4,11.2,5.6,3.8
16412,2014-04-16,1342.0,50.0,8.0,12.3,3.6,3.8
16412,2014-04-17,2064.0,41.0,8.9,14.0,3.7,3.2
16412,2014-04-18,2422.0,44.0,10.9,18.5,3.3,2.6
16412,2014-04-19,1578.0,60.0,14.3,20.4,8.1,2.1
16412,2014-04-20,631.0,90.0,10.8,12.9,8.6,1.0
16412,2014-04-21,772.0,84.0,12.3,14.7,9.8,1.5
16412,2014-04-22,1697.0,82.0,14.1,19.0,9.2,1.0
16412,2014-04-23,1747.0,72.0,14.4,20.0,8.7,1.5
16412,2014-04-24,1061.0,79.0,15.8,20.0,11.5,1.0
16412,2014-04-25,688.0,80.0,14.8,17.2,12.3,1.5
16412,2014-04-26,755.0,85.0,15.2,17.4,12.9,1.0
16412,2014-04-27,1160.0,79.0,15.8,19.5,12.0,2.1
16412,2014-04-28,1397.0,69.0,15.0,19.7,10.3,1.0
16412,2014-04-29,1110.0,79.0,14.8,18.7,10.9,1.0
16412,2014-04-30,2481.0,59.0,15.0,21.1,8.8,2.1
16412,2014-05-01,1637.0,62.0,14.3,20.2,8.3,1.0
16412,2014-05-02,2261.0,64.0,14.8,22.2,7.4,1.5
